Div,Date,Time,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,HS,AS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR
D1,22/10/2022,17:30,M'gladbach,Ein Frankfurt,1,3,A,0,3,A,8,16,3,5,9,20,3,2,3,2,0,0
D1,21/10/2022,19:30,Mainz,FC Koln,5,0,H,3,0,H,15,6,7,2,13,14,5,4,1,5,0,1
D1,16/10/2022,14:30,FC Koln,Augsburg,3,2,H,0,1,A,14,7,6,3,11,15,5,3,2,4,0,0
D1,16/10/2022,16:30,Union Berlin,Dortmund,2,0,H,2,0,H,14,13,5,6,15,5,5,8,1,2,0,0
D1,16/10/2022,18:30,Bayern Munich,Freiburg,5,0,H,2,0,H,18,6,8,0,8,9,5,5,0,2,0,0
D1,15/10/2022,14:30,Ein Frankfurt,Leverkusen,5,1,H,1,0,H,20,5,11,2,10,9,7,1,0,4,0,1
D1,15/10/2022,14:30,Stuttgart,Bochum,4,1,H,2,1,H,16,14,7,4,6,17,3,3,0,3,0,0
D1,15/10/2022,14:30,Werder Bremen,Mainz,0,2,A,0,1,A,14,11,4,5,3,11,3,3,1,2,0,0
D1,15/10/2022,14:30,Wolfsburg,M'gladbach,2,2,D,1,1,D,16,10,4,5,13,11,7,6,3,3,0,0
D1,15/10/2022,17:30,RB Leipzig,Hertha,3,2,H,3,0,H,14,16,5,5,17,9,8,4,2,3,0,0
D1,14/10/2022,19:30,Schalke 04,Hoffenheim,0,3,A,0,2,A,14,18,2,7,12,8,4,5,2,2,0,0
D1,09/10/2022,14:30,M'gladbach,FC Koln,5,2,H,2,1,H,13,5,6,3,8,14,7,4,2,3,0,1
D1,09/10/2022,16:30,Hertha,Freiburg,2,2,D,1,1,D,11,10,3,4,14,13,4,2,2,1,0,0
D1,09/10/2022,18:30,Stuttgart,Union Berlin,0,1,A,0,0,D,9,7,3,4,12,10,2,5,3,3,1,0
D1,08/10/2022,14:30,Augsburg,Wolfsburg,1,1,D,0,1,A,18,12,5,7,19,11,11,5,5,3,0,0
D1,08/10/2022,14:30,Bochum,Ein Frankfurt,3,0,H,0,0,D,11,11,6,2,12,10,9,4,2,1,0,0
D1,08/10/2022,14:30,Leverkusen,Schalke 04,4,0,H,2,0,H,13,2,7,1,9,17,3,3,1,1,0,0
D1,08/10/2022,14:30,Mainz,RB Leipzig,1,1,D,1,0,H,9,12,3,3,12,12,4,2,1,1,0,0
D1,08/10/2022,17:30,Dortmund,Bayern Munich,2,2,D,0,1,A,13,9,6,3,8,11,7,4,3,6,0,1
D1,07/10/2022,19:30,Hoffenheim,Werder Bremen,1,2,A,1,1,D,16,8,6,3,12,18,3,3,3,3,0,0
D1,02/10/2022,14:30,Hertha,Hoffenheim,1,1,D,1,1,D,13,16,5,4,5,15,2,6,2,1,0,0
D1,02/10/2022,16:30,Schalke 04,Augsburg,2,3,A,1,2,A,16,11,5,5,11,10,8,4,2,6,0,1
D1,01/10/2022,14:30,Ein Frankfurt,Union Berlin,2,0,H,2,0,H,14,14,4,5,4,11,4,7,3,4,1,0
D1,01/10/2022,14:30,FC Koln,Dortmund,3,2,H,0,1,A,20,21,16,13,14,10,7,11,4,3,0,0
D1,01/10/2022,14:30,Freiburg,Mainz,2,1,H,2,0,H,13,17,6,7,9,15,5,5,2,4,0,0
D1,01/10/2022,14:30,RB Leipzig,Bochum,4,0,H,2,0,H,17,2,9,1,8,8,7,2,0,2,0,0
D1,01/10/2022,14:30,Wolfsburg,Stuttgart,3,2,H,2,2,D,20,15,7,7,16,14,8,5,3,5,0,0
D1,01/10/2022,17:30,Werder Bremen,M'gladbach,5,1,H,4,0,H,14,13,9,9,8,8,4,5,0,1,0,0
D1,30/09/2022,19:30,Bayern Munich,Leverkusen,4,0,H,3,0,H,20,10,10,5,10,6,6,2,0,0,0,0
D1,18/09/2022,14:30,Union Berlin,Wolfsburg,2,0,H,0,0,D,16,5,4,0,18,6,4,1,0,0,0,0
D1,18/09/2022,16:30,Bochum,FC Koln,1,1,D,1,0,H,7,18,0,3,12,8,4,8,0,1,0,0
D1,18/09/2022,18:30,Hoffenheim,Freiburg,0,0,D,0,0,D,10,14,3,4,15,9,5,3,1,2,0,0
D1,17/09/2022,14:30,Augsburg,Bayern Munich,1,0,H,0,0,D,9,21,4,7,16,9,2,8,3,1,0,0
D1,17/09/2022,14:30,Dortmund,Schalke 04,1,0,H,0,0,D,19,3,7,0,12,14,11,2,3,2,0,0
D1,17/09/2022,14:30,Leverkusen,Werder Bremen,1,1,D,0,0,D,19,19,7,7,5,14,9,6,2,3,0,0
D1,17/09/2022,14:30,Stuttgart,Ein Frankfurt,1,3,A,0,1,A,15,13,2,8,9,11,7,4,2,0,0,0
D1,17/09/2022,17:30,M'gladbach,RB Leipzig,3,0,H,2,0,H,21,13,10,6,14,14,8,3,2,2,0,0
D1,16/09/2022,19:30,Mainz,Hertha,1,1,D,0,1,A,12,4,2,2,12,10,4,3,3,5,0,0
D1,11/09/2022,14:30,FC Koln,Union Berlin,0,1,A,0,1,A,7,12,2,3,15,12,7,8,4,1,1,0
D1,11/09/2022,16:30,Freiburg,M'gladbach,0,0,D,0,0,D,13,14,8,5,13,6,7,6,1,1,0,0
D1,10/09/2022,14:30,Bayern Munich,Stuttgart,2,2,D,1,0,H,18,8,7,3,11,9,3,0,2,5,0,0
D1,10/09/2022,14:30,Ein Frankfurt,Wolfsburg,0,1,A,0,0,D,11,6,0,3,16,13,10,5,2,4,0,0
D1,10/09/2022,14:30,Hertha,Leverkusen,2,2,D,0,0,D,17,11,6,5,15,16,3,5,3,1,0,0
D1,10/09/2022,14:30,Hoffenheim,Mainz,4,1,H,0,0,D,21,10,9,2,9,13,7,5,3,2,0,1
D1,10/09/2022,14:30,RB Leipzig,Dortmund,3,0,H,2,0,H,14,4,5,0,12,6,5,8,2,1,0,0
D1,10/09/2022,17:30,Schalke 04,Bochum,3,1,H,1,0,H,20,9,8,2,12,16,3,8,2,3,0,0
D1,09/09/2022,19:30,Werder Bremen,Augsburg,0,1,A,0,0,D,11,14,6,5,12,12,3,7,4,5,0,0
D1,04/09/2022,14:30,Augsburg,Hertha,0,2,A,0,0,D,8,16,2,6,12,15,5,1,2,1,0,0
D1,04/09/2022,16:30,M'gladbach,Mainz,0,1,A,0,0,D,13,12,3,5,8,15,4,8,1,4,1,0
D1,03/09/2022,14:30,Bochum,Werder Bremen,0,2,A,0,0,D,19,16,6,6,15,10,7,3,2,2,0,0
D1,03/09/2022,14:30,Leverkusen,Freiburg,2,3,A,1,0,H,15,5,6,3,15,10,8,4,2,2,0,0
D1,03/09/2022,14:30,Stuttgart,Schalke 04,1,1,D,1,1,D,13,13,3,4,11,10,5,7,4,2,1,0
D1,03/09/2022,14:30,Union Berlin,Bayern Munich,1,1,D,1,1,D,10,21,3,6,19,7,5,7,1,2,0,0
D1,03/09/2022,14:30,Wolfsburg,FC Koln,2,4,A,1,3,A,9,18,3,5,13,14,5,4,2,1,0,0
D1,03/09/2022,17:30,Ein Frankfurt,RB Leipzig,4,0,H,2,0,H,14,5,9,0,14,10,4,3,1,1,0,0
D1,02/09/2022,19:30,Dortmund,Hoffenheim,1,0,H,1,0,H,16,7,5,2,14,15,5,8,3,4,0,0
D1,28/08/2022,14:30,FC Koln,Stuttgart,0,0,D,0,0,D,6,13,2,5,14,12,6,8,2,2,0,1
D1,28/08/2022,16:30,Werder Bremen,Ein Frankfurt,3,4,A,2,3,A,10,12,4,7,17,17,5,7,1,3,0,0
D1,27/08/2022,14:30,Hertha,Dortmund,0,1,A,0,1,A,12,24,3,7,8,9,6,10,1,0,0,0
D1,27/08/2022,14:30,Hoffenheim,Augsburg,1,0,H,1,0,H,24,12,6,1,14,9,4,6,1,1,0,0
D1,27/08/2022,14:30,Mainz,Leverkusen,0,3,A,0,3,A,17,7,3,5,10,12,3,4,1,6,0,2
D1,27/08/2022,14:30,RB Leipzig,Wolfsburg,2,0,H,1,0,H,16,9,7,4,20,15,8,4,3,3,0,0
D1,27/08/2022,14:30,Schalke 04,Union Berlin,1,6,A,1,3,A,12,12,4,7,9,11,8,2,1,0,0,0
D1,27/08/2022,17:30,Bayern Munich,M'gladbach,1,1,D,0,1,A,35,5,20,3,14,7,14,1,4,2,0,0
D1,26/08/2022,19:30,Freiburg,Bochum,1,0,H,0,0,D,28,15,12,5,15,13,2,5,2,2,0,0
D1,21/08/2022,14:30,Ein Frankfurt,FC Koln,1,1,D,0,0,D,10,6,3,2,15,11,5,9,0,1,0,0
D1,21/08/2022,16:30,Bochum,Bayern Munich,0,7,A,0,4,A,13,22,7,12,10,6,5,5,1,0,0,0
D1,20/08/2022,14:30,Augsburg,Mainz,1,2,A,1,1,D,6,14,2,7,13,19,3,3,2,2,0,0
D1,20/08/2022,14:30,Dortmund,Werder Bremen,2,3,A,1,0,H,5,14,3,7,13,9,3,5,4,1,0,0
D1,20/08/2022,14:30,Leverkusen,Hoffenheim,0,3,A,0,2,A,14,10,3,5,15,18,3,1,1,4,0,0
D1,20/08/2022,14:30,Stuttgart,Freiburg,0,1,A,0,1,A,18,9,5,3,8,12,3,1,4,2,0,0
D1,20/08/2022,14:30,Wolfsburg,Schalke 04,0,0,D,0,0,D,16,9,6,2,13,10,12,4,1,3,0,0
D1,20/08/2022,17:30,Union Berlin,RB Leipzig,2,1,H,2,0,H,9,16,4,2,14,8,1,13,2,1,0,0
D1,19/08/2022,19:30,M'gladbach,Hertha,1,0,H,1,0,H,11,18,6,5,7,11,5,5,1,2,0,1
D1,14/08/2022,14:30,Mainz,Union Berlin,0,0,D,0,0,D,10,10,5,2,9,14,4,4,1,0,0,0
D1,14/08/2022,16:30,Bayern Munich,Wolfsburg,2,0,H,2,0,H,24,7,8,1,7,10,8,4,2,1,0,0
D1,13/08/2022,14:30,Hertha,Ein Frankfurt,1,1,D,1,0,H,11,11,5,1,11,11,4,5,3,1,0,0
D1,13/08/2022,14:30,Hoffenheim,Bochum,3,2,H,2,2,D,24,11,13,5,13,10,8,2,1,1,0,0
D1,13/08/2022,14:30,Leverkusen,Augsburg,1,2,A,1,1,D,23,6,10,4,7,16,7,3,1,6,0,0
D1,13/08/2022,14:30,RB Leipzig,FC Koln,2,2,D,1,1,D,9,12,5,3,8,18,2,7,1,4,1,0
D1,13/08/2022,14:30,Werder Bremen,Stuttgart,2,2,D,1,1,D,5,14,3,7,6,10,2,5,4,2,0,0
D1,13/08/2022,17:30,Schalke 04,M'gladbach,2,2,D,1,0,H,14,14,5,9,12,8,2,7,4,2,0,0
D1,12/08/2022,19:30,Freiburg,Dortmund,1,3,A,1,0,H,16,16,7,7,16,10,9,2,1,3,0,0
D1,07/08/2022,14:30,Stuttgart,RB Leipzig,1,1,D,1,1,D,11,27,2,9,14,9,1,9,2,1,0,0
D1,07/08/2022,16:30,FC Koln,Schalke 04,3,1,H,0,0,D,30,6,10,2,8,10,9,1,0,1,0,1
D1,06/08/2022,14:30,Augsburg,Freiburg,0,4,A,0,0,D,10,19,2,7,13,13,5,8,0,0,0,0
D1,06/08/2022,14:30,Bochum,Mainz,1,2,A,1,1,D,16,13,3,6,11,16,3,5,2,3,0,0
D1,06/08/2022,14:30,M'gladbach,Hoffenheim,3,1,H,1,1,D,18,2,8,1,18,12,4,2,1,4,0,1
D1,06/08/2022,14:30,Union Berlin,Hertha,3,1,H,1,0,H,18,9,8,3,23,17,5,4,2,3,0,0
D1,06/08/2022,14:30,Wolfsburg,Werder Bremen,2,2,D,1,2,A,13,10,3,5,11,14,2,5,2,2,0,0
D1,06/08/2022,17:30,Dortmund,Leverkusen,1,0,H,1,0,H,13,8,4,3,14,13,3,3,2,4,0,1
D1,05/08/2022,19:30,Ein Frankfurt,Bayern Munich,1,6,A,0,5,A,8,23,2,10,10,11,5,6,2,0,0,0
D1,14/05/2022,14:30,Augsburg,Greuther Furth,2,1,H,1,1,D,8,6,3,3,21,20,3,5,2,3,0,0
D1,14/05/2022,14:30,Bielefeld,RB Leipzig,1,1,D,0,0,D,8,18,4,9,11,8,2,6,1,1,0,0
D1,14/05/2022,14:30,Dortmund,Hertha,2,1,H,0,1,A,9,4,3,1,11,16,3,1,0,2,0,0
D1,14/05/2022,14:30,Leverkusen,Freiburg,2,1,H,0,0,D,11,13,5,2,6,12,6,9,2,3,0,0
D1,14/05/2022,14:30,Mainz,Ein Frankfurt,2,2,D,1,2,A,13,13,4,4,7,11,5,3,2,0,0,0
D1,14/05/2022,14:30,M'gladbach,Hoffenheim,5,1,H,3,1,H,19,10,9,2,8,12,6,2,1,2,0,0
D1,14/05/2022,14:30,Stuttgart,FC Koln,2,1,H,1,0,H,24,16,12,3,15,10,8,10,1,4,0,0
D1,14/05/2022,14:30,Union Berlin,Bochum,3,2,H,2,0,H,17,5,11,3,12,7,1,3,3,2,0,0
D1,14/05/2022,14:30,Wolfsburg,Bayern Munich,2,2,D,1,2,A,10,25,2,10,5,10,2,12,1,2,0,0
D1,08/05/2022,14:30,Ein Frankfurt,M'gladbach,1,1,D,0,1,A,18,11,4,7,6,7,9,1,1,0,0,0
D1,08/05/2022,16:30,Bayern Munich,Stuttgart,2,2,D,2,1,H,25,15,8,5,10,8,7,4,2,3,1,0
D1,08/05/2022,18:30,RB Leipzig,Augsburg,4,0,H,1,0,H,14,6,8,1,8,16,5,1,1,2,0,0
D1,07/05/2022,14:30,FC Koln,Wolfsburg,0,1,A,0,1,A,17,5,9,3,12,12,9,2,0,2,0,0
D1,07/05/2022,14:30,Freiburg,Union Berlin,1,4,A,0,3,A,18,13,4,5,12,14,4,6,1,2,0,0
D1,07/05/2022,14:30,Greuther Furth,Dortmund,1,3,A,0,1,A,8,8,3,4,15,10,5,2,1,1,0,0
D1,07/05/2022,14:30,Hoffenheim,Leverkusen,2,4,A,2,1,H,12,15,5,8,14,10,6,7,1,0,0,0
D1,07/05/2022,17:30,Hertha,Mainz,1,2,A,1,1,D,10,13,1,6,19,18,3,8,3,1,0,0
D1,06/05/2022,19:30,Bochum,Bielefeld,2,1,H,1,1,D,16,14,9,5,9,12,6,2,0,0,0,0
D1,02/05/2022,19:30,Leverkusen,Ein Frankfurt,2,0,H,1,0,H,11,9,3,4,5,8,4,4,0,0,0,0
D1,02/05/2022,19:30,M'gladbach,RB Leipzig,3,1,H,2,1,H,9,10,6,7,11,20,3,8,4,2,1,0
D1,30/04/2022,14:30,Augsburg,FC Koln,1,4,A,0,2,A,14,18,5,8,14,14,5,7,2,4,0,0
D1,30/04/2022,14:30,Bielefeld,Hertha,1,1,D,0,0,D,6,9,1,5,14,14,2,6,3,1,0,0
D1,30/04/2022,14:30,Dortmund,Bochum,3,4,A,2,2,D,19,12,10,5,14,18,10,3,4,3,0,0
D1,30/04/2022,14:30,Mainz,Bayern Munich,3,1,H,2,1,H,24,4,7,1,11,11,7,8,0,4,0,0
D1,30/04/2022,14:30,Stuttgart,Wolfsburg,1,1,D,0,1,A,18,15,5,5,9,11,7,9,3,2,0,0
D1,30/04/2022,17:30,Hoffenheim,Freiburg,3,4,A,1,1,D,17,9,7,5,12,6,4,5,1,0,0,0
D1,29/04/2022,19:30,Union Berlin,Greuther Furth,1,1,D,0,1,A,6,7,3,2,14,14,2,4,2,2,0,0
D1,24/04/2022,14:30,Bochum,Augsburg,0,2,A,0,2,A,18,12,3,4,10,17,10,4,1,3,0,0
D1,24/04/2022,16:30,Hertha,Stuttgart,2,0,H,1,0,H,7,12,2,5,10,8,4,6,1,1,0,0
D1,23/04/2022,14:30,Ein Frankfurt,Hoffenheim,2,2,D,1,1,D,17,11,7,4,10,9,9,7,1,3,0,0
D1,23/04/2022,14:30,FC Koln,Bielefeld,3,1,H,2,1,H,19,16,6,4,7,15,5,10,2,3,0,0
D1,23/04/2022,14:30,Freiburg,M'gladbach,3,3,D,0,2,A,19,7,8,4,12,12,8,0,1,4,0,0
D1,23/04/2022,14:30,Greuther Furth,Leverkusen,1,4,A,1,2,A,9,10,4,5,4,13,6,3,0,0,0,0
D1,23/04/2022,14:30,RB Leipzig,Union Berlin,1,2,A,0,0,D,5,12,1,4,13,9,2,5,2,2,0,0
D1,23/04/2022,17:30,Bayern Munich,Dortmund,3,1,H,2,0,H,13,7,6,3,9,11,3,1,0,1,0,0
D1,22/04/2022,19:30,Wolfsburg,Mainz,5,0,H,5,0,H,15,5,7,3,10,10,2,3,0,2,0,1
D1,17/04/2022,14:30,Bielefeld,Bayern Munich,0,3,A,0,2,A,8,24,3,9,11,11,5,4,1,2,0,0
D1,17/04/2022,16:30,Hoffenheim,Greuther Furth,0,0,D,0,0,D,16,7,3,1,19,15,10,1,3,3,0,0
D1,17/04/2022,16:30,Union Berlin,Ein Frankfurt,2,0,H,2,0,H,14,10,4,3,10,8,4,3,2,1,0,0
D1,17/04/2022,18:30,Leverkusen,RB Leipzig,0,1,A,0,0,D,12,4,4,1,18,7,7,1,2,1,0,0
D1,16/04/2022,14:30,Augsburg,Hertha,0,1,A,0,0,D,13,11,2,1,14,17,1,7,4,4,0,0
D1,16/04/2022,14:30,Dortmund,Wolfsburg,6,1,H,5,0,H,12,9,8,4,14,9,4,6,0,2,0,0
D1,16/04/2022,14:30,Freiburg,Bochum,3,0,H,2,0,H,14,10,8,2,8,10,3,4,0,0,0,1
D1,16/04/2022,14:30,Mainz,Stuttgart,0,0,D,0,0,D,9,6,0,3,17,12,5,3,0,1,0,0
D1,16/04/2022,17:30,M'gladbach,FC Koln,1,3,A,0,3,A,18,17,4,6,15,19,5,5,3,2,0,0
D1,10/04/2022,14:30,Bochum,Leverkusen,0,0,D,0,0,D,11,9,2,2,10,9,2,3,0,0,0,0
D1,10/04/2022,16:30,Ein Frankfurt,Freiburg,1,2,A,0,1,A,17,12,5,4,13,9,2,4,1,2,0,0
D1,10/04/2022,18:30,RB Leipzig,Hoffenheim,3,0,H,3,0,H,11,4,4,0,11,15,2,1,1,2,0,0
D1,09/04/2022,14:30,Bayern Munich,Augsburg,1,0,H,0,0,D,13,6,4,1,10,22,3,3,1,2,0,0
D1,09/04/2022,14:30,FC Koln,Mainz,3,2,H,0,1,A,13,9,5,6,19,23,8,5,2,2,0,0
D1,09/04/2022,14:30,Greuther Furth,M'gladbach,0,2,A,0,2,A,10,18,1,7,12,8,3,5,1,0,0,0
D1,09/04/2022,14:30,Wolfsburg,Bielefeld,4,0,H,2,0,H,11,6,6,3,11,13,3,2,0,1,0,0
D1,09/04/2022,17:30,Hertha,Union Berlin,1,4,A,0,1,A,12,17,3,13,11,11,2,8,4,0,0,0
D1,08/04/2022,19:30,Stuttgart,Dortmund,0,2,A,0,1,A,13,10,2,4,8,6,4,5,2,1,0,0
D1,06/04/2022,17:30,Augsburg,Mainz,2,1,H,1,0,H,14,17,4,3,16,18,5,7,3,2,0,0
D1,03/04/2022,14:30,Augsburg,Wolfsburg,3,0,H,1,0,H,13,17,5,5,15,11,3,5,1,0,0,0
D1,03/04/2022,16:30,M'gladbach,Mainz,1,1,D,1,0,H,17,22,8,10,13,20,3,7,2,1,0,0
D1,02/04/2022,14:30,Bielefeld,Stuttgart,1,1,D,0,1,A,10,14,4,4,13,12,6,2,1,5,0,0
D1,02/04/2022,14:30,Ein Frankfurt,Greuther Furth,0,0,D,0,0,D,20,4,6,2,10,14,9,0,1,0,0,0
D1,02/04/2022,14:30,Freiburg,Bayern Munich,1,4,A,0,0,D,8,21,3,11,13,6,1,6,1,1,0,0
D1,02/04/2022,14:30,Hoffenheim,Bochum,1,2,A,0,1,A,14,20,7,6,9,11,5,6,3,2,0,0
D1,02/04/2022,14:30,Leverkusen,Hertha,2,1,H,2,1,H,18,7,7,4,13,11,3,3,0,1,0,0
D1,02/04/2022,17:30,Dortmund,RB Leipzig,1,4,A,0,2,A,10,11,2,5,7,10,7,5,3,1,0,0
D1,01/04/2022,19:30,Union Berlin,FC Koln,1,0,H,0,0,D,13,6,5,1,17,11,2,4,3,3,0,0
D1,20/03/2022,14:30,RB Leipzig,Ein Frankfurt,0,0,D,0,0,D,14,5,7,0,6,21,3,2,1,5,0,0
D1,20/03/2022,16:30,Wolfsburg,Leverkusen,0,2,A,0,0,D,18,17,4,7,6,13,7,7,2,3,0,0
D1,20/03/2022,18:30,FC Koln,Dortmund,1,1,D,1,1,D,10,9,1,3,13,16,7,5,2,3,0,0
D1,19/03/2022,14:30,Greuther Furth,Freiburg,0,0,D,0,0,D,8,13,1,3,15,9,1,11,1,0,0,0
D1,19/03/2022,14:30,Hertha,Hoffenheim,3,0,H,1,0,H,13,8,6,0,10,13,1,6,2,1,0,0
D1,19/03/2022,14:30,Mainz,Bielefeld,4,0,H,1,0,H,14,6,6,0,10,14,6,1,1,0,0,0
D1,19/03/2022,14:30,Stuttgart,Augsburg,3,2,H,1,2,A,24,10,9,4,13,17,8,0,2,3,0,0
D1,19/03/2022,17:30,Bayern Munich,Union Berlin,4,0,H,3,0,H,16,9,7,4,8,7,3,2,2,1,0,0
D1,18/03/2022,19:30,Bochum,M'gladbach,0,2,A,0,0,D,15,8,7,5,12,10,7,3,2,1,0,0
D1,16/03/2022,17:30,Mainz,Dortmund,0,1,A,0,0,D,10,11,1,4,18,10,5,5,3,4,0,0
D1,13/03/2022,14:30,Leverkusen,FC Koln,0,1,A,0,0,D,15,6,3,3,13,19,7,0,2,2,0,0
D1,13/03/2022,16:30,Dortmund,Bielefeld,1,0,H,1,0,H,20,11,3,4,6,10,4,5,1,1,0,0
D1,13/03/2022,16:30,Ein Frankfurt,Bochum,2,1,H,0,1,A,14,8,3,4,10,15,9,3,3,4,0,0
D1,13/03/2022,18:30,Greuther Furth,RB Leipzig,1,6,A,1,4,A,7,12,1,7,9,8,0,2,2,0,0,0
D1,12/03/2022,14:30,Freiburg,Wolfsburg,3,2,H,2,0,H,16,11,8,5,11,9,7,5,2,0,0,0
D1,12/03/2022,14:30,Hoffenheim,Bayern Munich,1,1,D,1,1,D,9,18,6,8,12,9,3,8,4,1,0,0
D1,12/03/2022,14:30,Union Berlin,Stuttgart,1,1,D,1,0,H,11,11,3,3,25,12,3,3,3,2,0,0
D1,12/03/2022,17:30,M'gladbach,Hertha,2,0,H,1,0,H,12,12,5,3,7,17,3,6,3,0,0,0
D1,06/03/2022,16:30,FC Koln,Hoffenheim,0,1,A,0,0,D,10,13,3,3,9,12,4,1,1,4,0,0
D1,05/03/2022,14:30,Bayern Munich,Leverkusen,1,1,D,1,1,D,20,9,6,2,10,14,7,2,1,2,0,0
D1,05/03/2022,14:30,Bochum,Greuther Furth,2,1,H,1,0,H,15,9,9,2,16,14,3,6,2,4,0,0
D1,05/03/2022,14:30,Hertha,Ein Frankfurt,1,4,A,0,1,A,10,12,4,6,10,16,3,8,2,2,0,0
D1,05/03/2022,14:30,RB Leipzig,Freiburg,1,1,D,0,1,A,14,4,5,3,8,15,4,1,1,0,0,0
D1,05/03/2022,14:30,Wolfsburg,Union Berlin,1,0,H,1,0,H,9,17,3,5,12,15,6,10,0,1,0,0
D1,05/03/2022,17:30,Stuttgart,M'gladbach,3,2,H,1,2,A,18,9,7,3,7,10,5,2,1,2,0,0
D1,04/03/2022,19:30,Bielefeld,Augsburg,0,1,A,0,0,D,6,7,1,1,12,10,6,1,3,5,0,0
D1,27/02/2022,14:30,Bochum,RB Leipzig,0,1,A,0,0,D,13,6,2,1,15,9,5,0,1,1,0,0
D1,27/02/2022,16:30,Augsburg,Dortmund,1,1,D,0,1,A,8,11,3,7,15,8,5,5,2,1,0,0
D1,26/02/2022,14:30,Freiburg,Hertha,3,0,H,1,0,H,16,17,5,2,13,10,6,6,1,2,0,0
D1,26/02/2022,14:30,Greuther Furth,FC Koln,1,1,D,0,0,D,13,17,5,5,15,13,7,11,1,2,0,0
D1,26/02/2022,14:30,Leverkusen,Bielefeld,3,0,H,1,0,H,21,8,9,3,8,10,6,3,0,1,0,0
D1,26/02/2022,14:30,M'gladbach,Wolfsburg,2,2,D,1,2,A,23,6,11,3,12,14,7,4,2,4,0,1
D1,26/02/2022,14:30,Union Berlin,Mainz,3,1,H,1,0,H,7,14,3,1,13,18,2,6,4,4,0,1
D1,26/02/2022,17:30,Ein Frankfurt,Bayern Munich,0,1,A,0,0,D,7,20,2,9,16,3,2,8,1,2,0,0
D1,25/02/2022,19:30,Hoffenheim,Stuttgart,2,1,H,0,0,D,19,13,7,4,14,13,9,3,3,2,0,0
D1,20/02/2022,14:30,Bayern Munich,Greuther Furth,4,1,H,0,1,A,22,8,8,3,15,17,6,4,2,1,0,0
D1,20/02/2022,16:30,Dortmund,M'gladbach,6,0,H,2,0,H,16,8,10,5,17,11,5,5,2,1,0,0
D1,20/02/2022,18:30,Hertha,RB Leipzig,1,6,A,0,1,A,8,16,4,10,10,8,3,10,2,3,1,0
D1,19/02/2022,14:30,Augsburg,Freiburg,1,2,A,1,2,A,18,15,4,5,11,8,11,4,1,1,0,0
D1,19/02/2022,14:30,Bielefeld,Union Berlin,1,0,H,0,0,D,11,11,3,4,6,15,6,4,0,2,0,0
D1,19/02/2022,14:30,Stuttgart,Bochum,1,1,D,0,0,D,15,13,7,5,7,17,6,0,0,4,0,0
D1,19/02/2022,14:30,Wolfsburg,Hoffenheim,1,2,A,1,0,H,14,10,6,4,10,17,5,2,1,2,0,0
D1,19/02/2022,17:30,FC Koln,Ein Frankfurt,1,0,H,0,0,D,13,10,8,2,9,16,5,6,1,2,0,0
D1,18/02/2022,19:30,Mainz,Leverkusen,3,2,H,0,1,A,17,8,5,6,15,13,6,2,2,2,0,0
D1,13/02/2022,14:30,Union Berlin,Dortmund,0,3,A,0,2,A,12,10,2,6,20,9,2,5,4,1,0,0
D1,13/02/2022,16:30,Hoffenheim,Bielefeld,2,0,H,1,0,H,25,8,9,4,12,12,13,3,2,0,0,0
D1,12/02/2022,14:30,Bochum,Bayern Munich,4,2,H,4,1,H,12,22,7,4,13,7,4,9,2,1,0,0
D1,12/02/2022,14:30,Ein Frankfurt,Wolfsburg,0,2,A,0,1,A,16,11,2,3,12,9,10,1,1,2,0,0
D1,12/02/2022,14:30,Freiburg,Mainz,1,1,D,0,1,A,16,20,5,5,14,15,7,3,0,2,0,0
D1,12/02/2022,14:30,Greuther Furth,Hertha,2,1,H,1,0,H,19,24,10,8,11,12,8,8,2,4,0,0
D1,12/02/2022,14:30,M'gladbach,Augsburg,3,2,H,1,0,H,14,14,5,8,8,12,3,2,2,2,0,0
D1,12/02/2022,17:30,Leverkusen,Stuttgart,4,2,H,1,0,H,20,8,6,5,10,6,10,0,3,2,0,0
D1,11/02/2022,19:30,RB Leipzig,FC Koln,3,1,H,1,0,H,6,9,4,2,6,11,5,6,1,2,0,0
D1,06/02/2022,14:30,Dortmund,Leverkusen,2,5,A,1,3,A,14,10,6,7,8,10,7,6,1,1,0,0
D1,06/02/2022,16:30,Wolfsburg,Greuther Furth,4,1,H,1,1,D,11,8,6,4,11,13,2,3,1,2,0,0
D1,05/02/2022,14:30,Augsburg,Union Berlin,2,0,H,1,0,H,14,14,9,4,8,16,4,6,0,2,0,0
D1,05/02/2022,14:30,Bielefeld,M'gladbach,1,1,D,1,1,D,10,22,5,4,15,10,5,11,3,3,0,0
D1,05/02/2022,14:30,FC Koln,Freiburg,1,0,H,1,0,H,14,18,3,2,14,16,8,8,2,2,0,0
D1,05/02/2022,14:30,Mainz,Hoffenheim,2,0,H,0,0,D,9,12,4,2,12,13,5,3,0,2,0,0
D1,05/02/2022,14:30,Stuttgart,Ein Frankfurt,2,3,A,1,1,D,15,15,6,6,7,12,3,14,0,0,0,0
D1,05/02/2022,17:30,Bayern Munich,RB Leipzig,3,2,H,2,1,H,25,13,8,7,11,12,2,0,1,3,0,0
D1,04/02/2022,19:30,Hertha,Bochum,1,1,D,1,0,H,13,9,2,4,14,22,4,7,3,1,0,0
