Div,Date,Time,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,Referee,HS,AS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR
E2,07/05/2023,12:00,Barnsley,Peterboro,0,2,A,0,1,A,S Oldham,14,10,2,5,10,15,10,3,0,1,0,30.12
E2,07/05/2023,12:00,Bristol Rvs,Bolton,2,3,A,1,1,D,W Finnie,12,14,6,5,13,14,5,8,1,3,0,30.12
E2,07/05/2023,12:00,Burton,Milton Keynes Dons,0,0,D,0,0,D,S Stockbridge,5,31,2,6,13,10,3,12,1,1,0,30.12
E2,07/05/2023,12:00,Cambridge,Forest Green,2,0,H,2,0,H,B Toner,12,5,3,0,8,13,7,2,0,2,0,30.12
E2,07/05/2023,12:00,Cheltenham,Charlton,2,2,D,0,1,A,T Nield,20,16,7,6,7,8,5,3,0,0,0,30.12
E2,07/05/2023,12:00,Exeter,Morecambe,3,2,H,0,0,D,C Brook,15,14,3,6,12,10,7,1,4,3,0,30.12
E2,07/05/2023,12:00,Fleetwood Town,Ipswich,2,2,D,0,0,D,R Joyce,8,21,4,2,5,14,4,8,0,3,0,31.12
E2,07/05/2023,12:00,Lincoln,Shrewsbury,1,0,H,0,0,D,A Haines,13,13,4,3,6,11,1,4,2,1,0,31.12
E2,07/05/2023,12:00,Oxford,Accrington,1,2,A,1,0,H,S Allison,25,9,6,4,14,11,8,3,1,2,0,30.12
E2,07/05/2023,12:00,Port Vale,Plymouth,1,3,A,1,2,A,S Mather,9,11,2,4,11,10,4,1,0,1,0,30.12
E2,07/05/2023,12:00,Portsmouth,Wycombe,2,2,D,1,1,D,S Gill,21,8,9,5,5,16,10,1,1,1,0,30.12
E2,07/05/2023,12:00,Sheffield Weds,Derby,1,0,H,1,0,H,L Doughty,18,10,4,6,10,8,2,6,3,2,0,31.12
E2,03/05/2023,19:45,Burton,Cambridge,1,0,H,1,0,H,A Haines,9,10,2,1,10,5,4,8,2,1,0,30.12
E2,02/05/2023,19:45,Shrewsbury,Bristol Rvs,2,1,H,1,0,H,L Swabey,6,21,2,4,14,10,3,7,4,2,0,30.12
E2,29/04/2023,15:00,Accrington,Cambridge,1,2,A,0,1,A,R Welch,15,15,6,6,18,11,6,4,2,2,0,30.12
E2,29/04/2023,15:00,Bolton,Fleetwood Town,2,0,H,1,0,H,B Speedie,11,14,3,5,13,12,8,4,2,3,0,31.12
E2,29/04/2023,15:00,Charlton,Port Vale,3,2,H,1,0,H,C Brook,10,12,4,4,15,11,4,8,4,1,0,30.12
E2,29/04/2023,15:00,Derby,Portsmouth,1,1,D,0,1,A,L Swabey,15,8,5,6,12,15,10,3,0,2,0,30.12
E2,29/04/2023,15:00,Forest Green,Oxford,0,3,A,0,1,A,T Reeves,2,15,1,6,5,8,1,5,0,0,0,30.12
E2,29/04/2023,15:00,Ipswich,Exeter,6,0,H,5,0,H,S Oldham,14,5,6,1,10,9,4,2,2,1,0,30.12
E2,29/04/2023,15:00,Milton Keynes Dons,Barnsley,4,4,D,0,1,A,A Backhouse,17,17,8,9,9,7,7,3,2,2,0,30.12
E2,29/04/2023,15:00,Morecambe,Lincoln,3,2,H,0,1,A,S Allison,11,12,5,5,13,13,3,6,3,3,0,30.12
E2,29/04/2023,15:00,Peterboro,Bristol Rvs,0,0,D,0,0,D,D Drysdale,23,6,5,2,8,10,12,2,3,5,0,30.12
E2,29/04/2023,15:00,Plymouth,Burton,1,0,H,1,0,H,L Smith,22,7,4,1,8,14,6,4,0,3,0,30.12
E2,29/04/2023,15:00,Shrewsbury,Sheffield Weds,0,3,A,0,1,A,D Whitestone,13,20,3,6,14,7,5,6,3,2,0,30.12
E2,29/04/2023,15:00,Wycombe,Cheltenham,0,3,A,0,1,A,R Joyce,14,18,2,7,10,14,8,1,1,3,0,30.12
E2,25/04/2023,19:45,Barnsley,Ipswich,0,3,A,0,2,A,B Toner,10,10,3,5,18,17,2,3,3,3,0,30.12
E2,25/04/2023,19:45,Bolton,Accrington,0,1,A,0,1,A,J Linington,11,12,6,2,10,14,10,4,0,0,0,30.12
E2,25/04/2023,19:45,Lincoln,Burton,0,1,A,0,0,D,P Howard,13,10,1,3,4,11,3,4,0,0,0,30.12
E2,25/04/2023,19:45,Oxford,Cheltenham,4,0,H,1,0,H,W Finnie,13,10,7,4,12,12,4,2,0,3,0,30.12
E2,25/04/2023,19:45,Plymouth,Bristol Rvs,2,0,H,0,0,D,C Hicks,25,3,7,1,10,17,10,2,1,1,0,31.12
E2,22/04/2023,15:00,Barnsley,Oxford,2,0,H,1,0,H,R Joyce,12,6,6,3,16,15,3,4,1,4,0,30.12
E2,22/04/2023,15:00,Bolton,Shrewsbury,1,0,H,0,0,D,T Reeves,14,6,6,0,7,5,9,2,1,2,0,30.12
E2,22/04/2023,15:00,Charlton,Morecambe,2,3,A,1,1,D,D Rock,19,12,6,4,9,8,8,1,1,0,0,30.12
E2,22/04/2023,15:00,Cheltenham,Forest Green,3,1,H,3,0,H,N Hair,13,6,7,3,13,11,4,1,4,2,0,30.12
E2,22/04/2023,15:00,Derby,Burton,1,0,H,0,0,D,B Toner,23,6,10,2,11,9,8,5,1,1,0,30.12
E2,22/04/2023,15:00,Fleetwood Town,Milton Keynes Dons,1,0,H,1,0,H,R Welch,19,17,5,3,12,11,6,6,2,4,0,30.12
E2,22/04/2023,15:00,Peterboro,Ipswich,0,3,A,0,1,A,G Ward,11,15,4,7,8,11,3,6,1,3,0,30.12
E2,22/04/2023,15:00,Plymouth,Cambridge,3,1,H,1,1,D,O Yates,13,8,4,4,8,8,5,4,1,3,0,30.12
E2,22/04/2023,15:00,Port Vale,Bristol Rvs,2,0,H,2,0,H,S Gill,11,9,5,0,17,9,5,6,2,2,0,30.12
E2,22/04/2023,15:00,Portsmouth,Accrington,1,0,H,0,0,D,D Drysdale,12,18,2,6,6,15,5,7,0,2,0,30.12
E2,22/04/2023,15:00,Sheffield Weds,Exeter,2,1,H,0,0,D,D Bourne,17,7,4,3,8,13,4,1,3,1,0,30.12
E2,22/04/2023,15:00,Wycombe,Lincoln,0,2,A,0,1,A,A Backhouse,15,14,6,4,9,13,7,3,0,3,0,30.12
E2,18/04/2023,19:45,Accrington,Peterboro,1,2,A,0,2,A,T Reeves,15,12,7,6,12,12,2,5,1,3,0,0
E2,18/04/2023,19:45,Bristol Rvs,Sheffield Weds,1,2,A,0,2,A,J Smith,7,9,4,3,7,14,6,4,0,3,0,30.12
E2,18/04/2023,19:45,Burton,Bolton,1,1,D,0,1,A,A Kitchen,14,22,8,7,7,8,3,8,1,1,0,30.12
E2,18/04/2023,19:45,Cambridge,Wycombe,1,2,A,0,2,A,B Speedie,14,13,8,7,8,13,6,7,0,1,0,30.12
E2,18/04/2023,19:45,Exeter,Derby,1,2,A,0,0,D,A Woolmer,13,15,4,5,6,8,9,3,0,1,0,30.12
E2,18/04/2023,19:45,Forest Green,Fleetwood Town,0,0,D,0,0,D,S Gill,3,15,1,4,12,12,4,3,1,3,0,30.12
E2,18/04/2023,19:45,Ipswich,Port Vale,2,1,H,0,1,A,R Lewis,16,6,2,2,5,10,10,3,1,3,0,30.12
E2,18/04/2023,19:45,Lincoln,Barnsley,0,0,D,0,0,D,S Mather,9,15,1,1,9,11,4,3,0,3,0,30.12
E2,18/04/2023,19:45,Milton Keynes Dons,Charlton,0,1,A,0,0,D,S Allison,11,10,2,3,6,9,12,7,0,3,0,30.12
E2,18/04/2023,19:45,Oxford,Portsmouth,1,1,D,1,1,D,D Bourne,21,6,4,4,14,13,10,4,1,6,0,30.12
E2,18/04/2023,19:45,Shrewsbury,Plymouth,1,2,A,0,0,D,A Backhouse,5,14,3,5,10,7,2,8,1,3,0,30.12
E2,15/04/2023,12:00,Exeter,Plymouth,0,1,A,0,0,D,D Drysdale,9,9,2,2,15,7,4,7,2,3,0,30.12
E2,15/04/2023,12:30,Cambridge,Peterboro,2,0,H,1,0,H,R Joyce,12,9,4,2,9,15,5,3,1,2,0,30.12
E2,15/04/2023,15:00,Accrington,Fleetwood Town,2,5,A,0,2,A,M Edwards,15,2,3,6,14,15,5,6,2,4,1,30.12
E2,15/04/2023,15:00,Bristol Rvs,Derby,1,1,D,0,1,A,O Yates,15,10,2,5,7,15,7,5,0,6,0,30.12
E2,15/04/2023,15:00,Burton,Sheffield Weds,3,2,H,3,1,H,W Finnie,7,16,3,3,10,9,2,7,1,1,0,30.12
E2,15/04/2023,15:00,Forest Green,Barnsley,1,5,A,0,3,A,C Hicks,9,14,2,8,8,9,5,5,0,1,0,30.12
E2,15/04/2023,15:00,Ipswich,Charlton,6,0,H,2,0,H,S Barrott,26,5,7,2,9,10,6,0,1,2,0,31.12
E2,15/04/2023,15:00,Lincoln,Port Vale,3,2,H,2,2,D,D Rock,10,12,4,4,9,13,4,3,5,4,1,1.1
E2,15/04/2023,15:00,Milton Keynes Dons,Cheltenham,2,2,D,1,1,D,B Toner,14,13,5,5,8,17,6,4,1,2,0,30.12
E2,15/04/2023,15:00,Morecambe,Wycombe,1,0,H,0,0,D,A Kitchen,10,20,2,4,6,13,4,11,3,2,0,30.12
E2,15/04/2023,15:00,Oxford,Bolton,0,1,A,0,1,A,S Stockbridge,24,4,7,2,13,13,7,0,2,5,0,30.12
E2,15/04/2023,15:00,Shrewsbury,Portsmouth,1,1,D,0,0,D,T Nield,9,13,4,2,13,12,3,6,3,3,1,30.12
E2,10/04/2023,15:00,Barnsley,Shrewsbury,2,1,H,2,0,H,G Eltringham,14,6,7,4,8,11,9,3,2,5,0,30.12
E2,10/04/2023,15:00,Bolton,Cambridge,1,1,D,0,0,D,D Rock,8,10,3,2,13,7,2,2,3,1,0,30.12
E2,10/04/2023,15:00,Charlton,Burton,3,2,H,2,1,H,S Gill,13,14,7,4,11,5,3,7,1,1,1,30.12
E2,10/04/2023,15:00,Cheltenham,Ipswich,1,1,D,0,0,D,S Stockbridge,7,23,3,9,7,8,5,4,1,1,0,30.12
E2,10/04/2023,15:00,Derby,Milton Keynes Dons,1,1,D,1,0,H,B Speedie,28,3,7,2,8,8,10,2,2,2,0,30.12
E2,10/04/2023,15:00,Fleetwood Town,Bristol Rvs,1,2,A,1,0,H,S Barrott,9,13,1,6,13,11,5,5,3,1,0,30.12
E2,10/04/2023,15:00,Peterboro,Exeter,3,1,H,2,0,H,C Breakspear,15,14,3,1,12,13,9,2,1,2,0,30.12
E2,10/04/2023,15:00,Plymouth,Lincoln,0,2,A,0,1,A,T Nield,14,17,2,5,13,13,8,6,1,3,0,30.12
E2,10/04/2023,15:00,Port Vale,Oxford,0,0,D,0,0,D,M Woods,11,10,5,4,18,8,13,7,5,2,1,30.12
E2,10/04/2023,15:00,Portsmouth,Morecambe,0,0,D,0,0,D,O Yates,15,10,5,3,7,10,4,7,2,2,0,30.12
E2,10/04/2023,15:00,Sheffield Weds,Accrington,3,0,H,1,0,H,N Hair,17,11,6,2,11,10,7,2,0,2,0,30.12
E2,10/04/2023,15:00,Wycombe,Forest Green,2,0,H,1,0,H,C Boyeson,5,3,2,2,12,12,8,3,0,2,0,30.12
E2,07/04/2023,15:00,Accrington,Port Vale,3,0,H,2,0,H,A Woolmer,17,9,3,2,13,13,5,7,1,1,0,31.12
E2,07/04/2023,15:00,Bristol Rvs,Charlton,1,0,H,0,0,D,S Mather,10,6,3,1,5,10,5,8,0,0,0,30.12
E2,07/04/2023,15:00,Burton,Barnsley,2,1,H,0,0,D,A Herczeg,7,20,2,9,9,18,2,12,6,2,0,30.12
E2,07/04/2023,15:00,Cambridge,Fleetwood Town,2,1,H,1,0,H,L Swabey,13,10,7,7,9,17,2,3,4,4,0,30.12
E2,07/04/2023,15:00,Exeter,Bolton,0,1,A,0,1,A,C Hicks,11,6,3,2,9,18,8,3,0,3,0,30.12
E2,07/04/2023,15:00,Forest Green,Derby,0,2,A,0,1,A,W Finnie,3,14,1,7,8,14,1,6,1,1,0,30.12
E2,07/04/2023,15:00,Ipswich,Wycombe,4,0,H,2,0,H,D Rock,14,6,6,0,8,9,7,1,0,2,0,30.12
E2,07/04/2023,15:00,Lincoln,Cheltenham,2,0,H,1,0,H,A Kitchen,14,14,7,3,12,11,3,5,0,1,0,30.12
E2,07/04/2023,15:00,Milton Keynes Dons,Portsmouth,1,1,D,0,1,A,C Brook,15,5,3,2,11,17,11,2,0,4,0,31.12
E2,07/04/2023,15:00,Morecambe,Plymouth,1,3,A,1,0,H,M Edwards,6,11,3,6,16,9,8,9,2,2,0,30.12
E2,07/04/2023,15:00,Oxford,Sheffield Weds,1,1,D,0,1,A,R Welch,14,11,7,8,7,14,5,6,2,2,0,30.12
E2,07/04/2023,15:00,Shrewsbury,Peterboro,0,3,A,0,1,A,C Boyeson,4,18,3,7,18,10,2,1,2,1,0,30.12
E2,01/04/2023,15:00,Barnsley,Morecambe,5,0,H,3,0,H,S Stockbridge,17,9,10,2,12,11,5,6,1,0,0,30.12
E2,01/04/2023,15:00,Charlton,Shrewsbury,6,0,H,3,0,H,R Madley,17,11,11,1,10,13,5,5,2,3,0,31.12
E2,01/04/2023,15:00,Cheltenham,Burton,0,0,D,0,0,D,O Yates,20,6,4,3,8,7,7,3,3,0,0,30.12
E2,01/04/2023,15:00,Derby,Ipswich,0,2,A,0,1,A,A Backhouse,6,13,2,6,8,8,4,4,4,3,0,30.12
E2,01/04/2023,15:00,Fleetwood Town,Exeter,2,2,D,2,1,H,L Smith,14,11,3,4,12,7,5,5,1,0,0,30.12
E2,01/04/2023,15:00,Peterboro,Oxford,0,0,D,0,0,D,T Kirk,10,3,3,1,11,11,7,1,0,1,0,30.12
E2,01/04/2023,15:00,Port Vale,Cambridge,0,2,A,0,0,D,T Reeves,11,16,4,6,12,11,2,0,3,0,0,30.12
E2,01/04/2023,15:00,Portsmouth,Forest Green,1,0,H,0,0,D,P Howard,11,5,3,2,9,11,5,0,3,2,0,30.12
E2,01/04/2023,15:00,Sheffield Weds,Lincoln,1,1,D,1,1,D,B Madden,21,5,5,3,12,13,6,4,0,0,0,30.12
E2,01/04/2023,15:00,Wycombe,Milton Keynes Dons,2,2,D,1,1,D,S Purkiss,11,10,2,4,12,16,6,5,0,3,0,30.12
E2,29/03/2023,19:45,Cheltenham,Sheffield Weds,2,2,D,0,0,D,P Howard,15,21,8,5,6,12,2,11,2,1,0,30.12
E2,28/03/2023,19:45,Exeter,Barnsley,3,1,H,1,1,D,D Handley,9,16,6,4,11,9,4,4,3,2,0,30.12
E2,26/03/2023,13:00,Forest Green,Sheffield Weds,1,0,H,1,0,H,D Rock,6,7,2,3,5,12,2,6,1,1,0,30.12
E2,25/03/2023,15:00,Charlton,Wycombe,1,1,D,1,0,H,S Oldham,10,13,5,4,12,11,7,6,5,3,0,30.12
E2,25/03/2023,15:00,Exeter,Accrington,5,0,H,1,0,H,O Langford,18,4,11,0,11,10,4,0,1,1,0,30.12
E2,25/03/2023,15:00,Fleetwood Town,Lincoln,2,1,H,1,1,D,D Bourne,13,16,7,6,14,8,8,4,2,0,0,30.12
E2,25/03/2023,15:00,Milton Keynes Dons,Morecambe,1,0,H,0,0,D,T Parsons,15,10,6,1,7,15,3,7,1,3,0,30.12
E2,25/03/2023,15:00,Peterboro,Derby,2,0,H,0,0,D,C Brook,9,13,6,5,9,13,3,8,3,1,0,30.12
E2,25/03/2023,15:00,Portsmouth,Port Vale,2,2,D,0,2,A,N Hair,8,5,4,3,11,20,11,5,0,5,0,30.12
E2,21/03/2023,19:45,Accrington,Plymouth,0,2,A,0,1,A,J Bell,10,12,3,6,18,13,5,4,3,0,1,30.12
E2,21/03/2023,20:00,Barnsley,Sheffield Weds,4,2,H,2,1,H,R Joyce,12,18,6,6,11,14,1,6,5,3,0,30.12
E2,18/03/2023,13:00,Lincoln,Peterboro,0,3,A,0,1,A,R Lewis,9,8,1,4,13,12,2,1,2,2,0,30.12
E2,18/03/2023,15:00,Accrington,Milton Keynes Dons,0,1,A,0,1,A,C Hicks,10,11,2,4,15,12,9,6,3,2,0,30.12
E2,18/03/2023,15:00,Bristol Rvs,Portsmouth,0,2,A,0,1,A,J Bell,17,7,7,3,10,13,4,3,2,2,1,30.12
E2,18/03/2023,15:00,Cambridge,Charlton,1,2,A,0,2,A,M Edwards,10,9,4,4,8,7,8,4,2,0,0,30.12
E2,18/03/2023,15:00,Cheltenham,Exeter,3,1,H,1,0,H,A Backhouse,10,12,6,5,12,8,1,6,5,2,0,30.12
E2,18/03/2023,15:00,Derby,Fleetwood Town,0,2,A,0,2,A,S Stockbridge,15,8,2,3,13,11,3,8,2,3,0,30.12
E2,18/03/2023,15:00,Ipswich,Shrewsbury,2,0,H,1,0,H,O Yates,22,6,4,3,11,12,5,4,1,5,0,30.12
E2,18/03/2023,15:00,Morecambe,Oxford,1,1,D,0,1,A,S Barrott,5,9,2,4,13,14,1,1,3,1,0,30.12
E2,18/03/2023,15:00,Plymouth,Forest Green,2,0,H,1,0,H,B Speedie,8,5,2,1,8,3,6,2,0,1,0,30.12
E2,18/03/2023,15:00,Port Vale,Burton,2,3,A,1,1,D,S Allison,10,14,5,4,9,12,3,3,2,3,0,30.12
E2,18/03/2023,15:00,Wycombe,Barnsley,0,1,A,0,0,D,C Breakspear,10,7,1,2,11,15,12,1,1,4,0,30.12
E2,17/03/2023,19:45,Sheffield Weds,Bolton,1,1,D,1,1,D,S Purkiss,13,4,7,1,12,10,4,5,1,1,0,30.12
E2,14/03/2023,19:45,Accrington,Portsmouth,1,3,A,0,1,A,D Rock,20,10,4,7,12,18,7,4,3,2,1,31.12
E2,14/03/2023,19:45,Bristol Rvs,Wycombe,0,2,A,0,1,A,R  Welch,21,15,6,8,18,8,6,3,1,2,0,30.12
E2,14/03/2023,19:45,Burton,Peterboro,2,5,A,1,3,A,C Hicks,17,13,11,8,7,11,4,4,1,0,0,30.12
E2,14/03/2023,19:45,Morecambe,Charlton,1,4,A,0,3,A,A Haines,11,20,2,10,9,12,5,4,1,2,0,30.12
E2,11/03/2023,15:00,Barnsley,Plymouth,3,0,H,0,0,D,W Finnie,12,8,5,3,6,10,3,2,1,2,0,30.12
E2,11/03/2023,15:00,Bolton,Ipswich,0,2,A,0,1,A,N Hair,6,18,3,6,9,9,6,8,2,5,0,30.12
E2,11/03/2023,15:00,Burton,Wycombe,2,1,H,2,0,H,L Swabey,10,21,4,4,12,13,4,5,1,2,1,30.12
E2,11/03/2023,15:00,Charlton,Accrington,1,1,D,1,1,D,D Drysdale,10,16,3,8,10,11,3,7,2,3,0,30.12
E2,11/03/2023,15:00,Exeter,Lincoln,2,1,H,1,1,D,S Gill,8,7,2,3,14,7,4,7,3,2,1,30.12
E2,11/03/2023,15:00,Fleetwood Town,Port Vale,1,1,D,0,0,D,P Howard,12,17,5,3,9,14,2,8,1,3,0,30.12
E2,11/03/2023,15:00,Forest Green,Bristol Rvs,1,3,A,1,2,A,S Oldham,4,13,2,6,6,9,7,7,1,3,0,30.12
E2,11/03/2023,15:00,Milton Keynes Dons,Cambridge,1,0,H,1,0,H,K Stroud,12,6,2,3,9,14,6,3,0,4,0,30.12
E2,11/03/2023,15:00,Oxford,Derby,2,3,A,1,2,A,M Edwards,13,8,8,4,11,11,11,2,1,1,0,30.12
E2,11/03/2023,15:00,Peterboro,Cheltenham,0,3,A,0,2,A,A Young,14,10,1,6,8,9,3,3,3,2,0,30.12
E2,11/03/2023,15:00,Portsmouth,Sheffield Weds,0,1,A,0,1,A,B Toner,12,6,2,2,6,20,9,5,2,2,0,31.12
E2,11/03/2023,15:00,Shrewsbury,Morecambe,3,1,H,2,1,H,R Welch,21,10,8,2,8,12,8,3,3,0,0,30.12
E2,07/03/2023,19:45,Barnsley,Portsmouth,3,1,H,2,0,H,M Edwards,18,6,7,3,11,6,4,2,1,0,0,30.12
E2,07/03/2023,19:45,Cambridge,Morecambe,1,1,D,1,1,D,P Howard,24,10,8,4,6,9,9,1,2,0,0,30.12
E2,07/03/2023,19:45,Cheltenham,Lincoln,0,0,D,0,0,D,D Handley,5,11,1,0,10,5,6,4,2,1,0,30.12
E2,07/03/2023,19:45,Ipswich,Accrington,3,0,H,1,0,H,L Swabey,18,5,8,3,9,7,6,3,1,1,0,31.12
E2,07/03/2023,19:45,Peterboro,Shrewsbury,2,1,H,1,1,D,D Bourne,11,8,4,2,5,14,5,7,3,3,0,30.12
E2,07/03/2023,19:45,Wycombe,Fleetwood Town,2,0,H,1,0,H,C Hicks,22,11,5,4,9,12,7,4,0,1,0,30.12
E2,07/03/2023,20:00,Plymouth,Derby,2,1,H,0,1,A,C Breakspear,10,10,5,4,7,15,4,4,2,1,0,30.12
E2,04/03/2023,12:30,Morecambe,Bolton,0,0,D,0,0,D,O Langford,11,13,2,4,12,7,2,11,1,0,0,30.12
E2,04/03/2023,15:00,Accrington,Forest Green,2,1,H,1,1,D,D Bourne,17,6,4,3,9,16,3,3,1,3,0,31.12
E2,04/03/2023,15:00,Bristol Rvs,Barnsley,0,0,D,0,0,D,T Parsons,7,10,2,3,8,14,3,7,3,2,0,30.12
E2,04/03/2023,15:00,Cambridge,Portsmouth,0,1,A,0,0,D,A Kitchen,17,5,4,3,10,9,7,3,1,1,0,30.12
E2,04/03/2023,15:00,Cheltenham,Fleetwood Town,1,0,H,0,0,D,S Allison,18,10,4,0,4,10,5,5,1,3,0,30.12
E2,04/03/2023,15:00,Derby,Shrewsbury,2,2,D,2,0,H,S Mather,18,6,4,5,11,5,3,3,3,2,0,30.12
E2,04/03/2023,15:00,Ipswich,Burton,4,0,H,3,0,H,C Boyeson,17,14,7,2,5,13,3,8,1,4,0,30.12
E2,04/03/2023,15:00,Lincoln,Oxford,1,0,H,1,0,H,L Smith,8,16,4,5,8,11,1,15,0,2,0,30.12
E2,04/03/2023,15:00,Plymouth,Charlton,2,0,H,0,0,D,A Woolmer,19,8,6,0,11,17,14,3,0,0,0,30.12
E2,04/03/2023,15:00,Port Vale,Milton Keynes Dons,1,0,H,1,0,H,D Handley,13,9,2,1,13,14,5,4,3,3,0,30.12
E2,04/03/2023,15:00,Sheffield Weds,Peterboro,1,0,H,0,0,D,A Backhouse,12,3,3,0,18,9,7,0,3,1,0,30.12
E2,04/03/2023,15:00,Wycombe,Exeter,1,1,D,1,0,H,T Nield,9,16,1,4,8,12,2,3,0,3,0,30.12
E2,28/02/2023,19:45,Derby,Cheltenham,2,0,H,1,0,H,R Welch,12,5,3,0,12,9,3,2,2,3,0,30.12
E2,28/02/2023,19:45,Lincoln,Milton Keynes Dons,1,1,D,1,0,H,S Stockbridge,9,6,2,4,13,7,5,3,1,2,0,30.12
E2,28/02/2023,19:45,Peterboro,Charlton,0,0,D,0,0,D,A Kitchen,7,15,2,2,8,10,5,8,1,2,1,30.12
E2,28/02/2023,19:45,Portsmouth,Bolton,3,1,H,0,0,D,S Martin,17,10,5,2,16,19,6,2,2,4,0,30.12
E2,25/02/2023,12:30,Oxford,Bristol Rvs,0,3,A,0,2,A,C Breakspear,14,5,2,4,16,11,6,5,2,2,0,30.12
E2,25/02/2023,15:00,Barnsley,Derby,4,1,H,3,1,H,B Madden,10,10,5,5,13,7,6,4,3,0,0,30.12
E2,25/02/2023,15:00,Bolton,Port Vale,2,1,H,2,1,H,W Finnie,5,12,2,5,13,8,4,10,0,0,0,30.12
E2,25/02/2023,15:00,Burton,Accrington,0,0,D,0,0,D,J Smith,11,7,2,1,8,7,6,5,1,2,0,30.12
E2,25/02/2023,15:00,Charlton,Sheffield Weds,0,1,A,0,1,A,B Speedie,7,17,3,4,12,14,1,8,1,3,0,30.12
E2,25/02/2023,15:00,Exeter,Cambridge,2,0,H,1,0,H,R Lewis,16,5,6,1,13,5,9,1,0,0,0,30.12
E2,25/02/2023,15:00,Fleetwood Town,Morecambe,1,0,H,1,0,H,A Davies,8,8,3,1,9,6,5,7,2,3,0,30.12
E2,25/02/2023,15:00,Forest Green,Lincoln,1,1,D,0,1,A,C Hicks,9,13,5,3,15,11,2,9,3,2,0,30.12
E2,25/02/2023,15:00,Milton Keynes Dons,Ipswich,0,1,A,0,1,A,R Welch,9,21,3,8,7,14,4,7,2,2,0,30.12
E2,25/02/2023,15:00,Peterboro,Plymouth,5,2,H,2,1,H,S Oldham,19,13,12,7,11,11,4,8,1,2,0,30.12
E2,25/02/2023,15:00,Portsmouth,Cheltenham,4,0,H,3,0,H,L Swabey,13,9,6,1,13,16,3,3,1,5,0,30.12
E2,25/02/2023,15:00,Shrewsbury,Wycombe,2,0,H,1,0,H,C Brook,8,15,2,4,14,8,7,5,4,0,0,30.12
E2,21/02/2023,19:45,Fleetwood Town,Cambridge,1,0,H,0,0,D,D Bourne,9,10,1,3,13,6,5,4,3,1,0,30.12
E2,21/02/2023,19:45,Morecambe,Port Vale,1,0,H,0,0,D,R Joyce,9,13,2,3,13,10,2,3,1,1,0,30.12
E2,18/02/2023,15:00,Accrington,Shrewsbury,1,0,H,1,0,H,A Backhouse,6,12,1,2,11,13,1,7,3,3,0,30.12
E2,18/02/2023,15:00,Bristol Rvs,Burton,1,2,A,1,1,D,C Pollard,10,18,2,10,11,16,8,5,0,3,0,30.12
E2,18/02/2023,15:00,Cambridge,Oxford,1,0,H,1,0,H,O Yates,7,10,3,3,14,12,6,8,3,1,0,30.12
E2,18/02/2023,15:00,Cheltenham,Barnsley,0,4,A,0,3,A,D Bourne,8,9,1,5,8,11,5,5,0,0,0,30.12
E2,18/02/2023,15:00,Derby,Charlton,2,0,H,1,0,H,P Howard,20,8,8,2,11,13,9,2,1,3,0,30.12
E2,18/02/2023,15:00,Ipswich,Forest Green,4,0,H,2,0,H,C Brook,25,4,12,0,11,5,10,3,0,2,0,30.12
E2,18/02/2023,15:00,Lincoln,Portsmouth,0,0,D,0,0,D,R Joyce,15,14,2,5,13,8,9,4,2,4,0,30.12
E2,18/02/2023,15:00,Morecambe,Peterboro,0,3,A,0,3,A,D Handley,12,12,1,6,10,13,8,6,1,1,0,30.12
E2,18/02/2023,15:00,Plymouth,Fleetwood Town,0,0,D,0,0,D,D Rock,17,7,2,0,3,16,5,4,1,6,0,30.12
E2,18/02/2023,15:00,Port Vale,Exeter,1,0,H,0,0,D,A Kitchen,13,6,5,0,11,8,5,3,3,1,0,31.12
E2,18/02/2023,15:00,Sheffield Weds,Milton Keynes Dons,5,2,H,1,2,A,S Oldham,22,6,8,2,8,6,10,2,0,1,0,30.12
E2,18/02/2023,15:00,Wycombe,Bolton,1,0,H,1,0,H,A Woolmer,19,16,6,3,9,9,7,7,2,2,0,30.12
E2,14/02/2023,19:45,Accrington,Wycombe,0,2,A,0,1,A,L Smith,22,14,5,5,6,13,7,5,2,1,0,30.12
E2,14/02/2023,19:45,Bolton,Milton Keynes Dons,5,0,H,3,0,H,M Edwards,18,10,11,2,10,7,5,4,0,0,0,30.12
E2,14/02/2023,19:45,Bristol Rvs,Ipswich,0,0,D,0,0,D,P Howard,9,21,4,7,6,11,6,10,0,1,0,30.12
E2,14/02/2023,19:45,Cambridge,Cheltenham,1,2,A,0,0,D,A Woolmer,10,12,4,3,8,14,4,2,1,3,0,30.12
E2,14/02/2023,19:45,Derby,Lincoln,1,1,D,0,1,A,S Oldham,21,9,7,5,8,7,5,2,1,1,0,31.12
E2,14/02/2023,19:45,Exeter,Shrewsbury,0,0,D,0,0,D,B Speedie,9,10,3,1,7,8,5,3,0,1,0,30.12
E2,14/02/2023,19:45,Fleetwood Town,Peterboro,1,0,H,1,0,H,M Woods,5,14,1,3,17,9,1,7,2,2,0,30.12
E2,14/02/2023,19:45,Forest Green,Charlton,0,1,A,0,1,A,C Pollard,13,7,1,3,10,8,9,3,0,1,0,30.12
E2,14/02/2023,19:45,Oxford,Plymouth,1,3,A,1,1,D,A Young,9,14,4,6,17,14,6,8,3,5,0,30.12
